Tax Code,Owner Name,Owner Contact,Last Payment Date
T006651,Bishnu Hari Khatri,9876543210,11/2/2020
T006652,Vinod Kumar Shrestha,9876543210,1/23/2022
T006653,Rana Bahadur Khatri,9876543210,2/1/2020
T006654,Bhajahari Puri,9876543210,12/11/2020
T006655,Narayan Gopal Rajthala,9876543210,5/2/2022
T006657,Kancho Thapa,9876543210,3/21/2021
T006658,Shyam Shresth,9876543210,10/15/2024
T006659,Bhawani Shrestha,9876543210,5/28/2022
T006660,Somnath Poudel,9876543210,7/21/2022
T006661,Ram Krishna Rijal,9876543210,1/25/2022
T006662,Deepak Subba,9876543210,2/10/2023
T006663,Shivasaran Rana Magar,9876543210,10/20/2022
T006664,Ram Bahadur Thapa,9876543210,11/5/2023
T006665,Harigopal Shrestha,9876543210,8/18/2024
T006666,Raghunath Poudel,9876543210,6/14/2021
T006667,Hari Bhakta Khatri,9876543210,12/30/2021
T006668,Mukunda KC,9876543210,1/28/2024
T006669,Nishan Furniture,9876543210,6/23/2024
T006670,Ram Bahadur Maharjan,9876543210,1/21/2023
T006671,Ambika Koirala,9876543210,3/18/2023
T006672,Ramesh Bhandari,9876543210,6/20/2020
T006673,Hari Bhakta Khatri,9876543210,9/28/2024
T006674,Rita Shrestha,9876543210,11/20/2021
T006675,Ram Badhadur Sunar,9876543210,2/13/2023
T006676,Mukunda KC,9876543210,8/6/2020
T006677,Bidur Singh Khadka,9876543210,3/2/2021
T006678,Ambika Sharma Khanal,9876543210,12/1/2024
T006679,Manoj Thapa,9876543210,5/4/2022
T006680,Ratna Bahadur Shrestha,9876543210,10/11/2022
T006681,Dev Chandra Kc,9876543210,11/24/2023
T006682,Dil Kumar Rashaili,9876543210,3/3/2023
T006683,Bikash Khadka,9876543210,12/23/2021
T006684,Harigopal Shrestha,9876543210,9/30/2022
T006685,Sarsawati Magar,9876543210,2/6/2023
T006686,Ambika Prasad dhakal,9876543210,6/18/2023
T006687,Kanchi Rana,9876543210,8/25/2020
T006688,Ishwor Shrestha,9876543210,4/6/2021
T006689,Narayan KC,9876543210,4/22/2022
T006690,Bikash Khadka,9876543210,4/22/2023
T006691,Dhan Kumari Khadka,9876543210,11/19/2020
T006692,Kalpana Shrestha,9876543210,9/13/2021
T006693,Narayan KC,9876543210,11/28/2024
T006694,Ambika Prasad Gautam,9876543210,12/20/2020
T006695,Kabi Raj Budhathoki,9876543210,9/27/2024
T006696,Ram Krishna Rijal,9876543210,10/19/2023
T006697,Ram Bahadur Maharjan,9876543210,9/23/2023
T006698,Dilip Kumar Khatri,9876543210,11/3/2022
T006699,Sita Karki,9876543210,5/17/2024
T006700,Shivasaran Rana Magar,9876543210,7/28/2021
T006701,Badribahadur Kc,9876543210,5/11/2023
T006702,Sankhar lama,9876543210,5/31/2023
T006703,Raghunath Poudel,9876543210,5/30/2020
T006704,Rita Shrestha,9876543210,11/25/2021
T006706,Shree Hari Thapa,9876543210,9/11/2023
T006707,Deepak Subba,9876543210,5/22/2020
T006708,Raghunath Poudel,9876543210,7/31/2020
T006709,Badribahadur Kc,9876543210,6/1/2021
T006711,Milan Rai,9876543210,5/2/2023
T006712,Anil bisunkhey,9876543210,1/18/2024
T006713,Rana Bahadur Khatri,9876543210,4/23/2020
T006717,Ishwor Shrestha,9876543210,10/24/2020
T006718,Badri Rana Magar,9876543210,4/30/2022
T006719,Sita Karki,9876543210,6/23/2021
T006720,Dipak Kumar Kc,9876543210,7/30/2024
T006721,Dipa Budathoki,9876543210,4/20/2022
T006722,Rana Bahadur Khatri,9876543210,2/22/2024
T006723,Ambika Sharma Khanal,9876543210,4/17/2020
T006724,Mina Himal,9876543210,3/28/2024
T006725,Maya Devi Rajthala,9876543210,5/7/2021
T006727,Pushpa Shrestha,9876543210,4/17/2024
T006728,Ambika Prasad dhakal,9876543210,9/28/2023
T006729,Raj Kumar Kc,9876543210,12/27/2021
T006730,Kamal Bahadur Thapa,9876543210,6/16/2021
T006731,Bhawani Shrestha,9876543210,7/24/2024
T006732,Gobardan Khadka,9876543210,2/15/2024
T006733,Deepak Subba,9876543210,3/18/2021
T006734,Dilip Kumar Khatri,9876543210,7/11/2020
T006735,Anil bisunkhey,9876543210,4/28/2023
T006736,Ambika Sharma Khanal,9876543210,2/9/2020
T006737,Sukuman Baral,9876543210,4/24/2020
T006738,Niranjan.KC,9876543210,10/16/2020
T006739,Krishna Bahadur Thapa,9876543210,9/3/2022
T006740,Birendra Amatya,9876543210,9/20/2022
T006741,Mahendra Khadka,9876543210,10/25/2023
T006742,Ambika Prasad dhakal,9876543210,3/14/2023
T006743,Suresh Chandra Ranjit,9876543210,7/23/2022
T006744,Badribahadur Kc,9876543210,11/23/2024
T006745,Salikram Shrestha,9876543210,2/19/2023
T006746,Bhawani Shrestha,9876543210,11/16/2020
T006747,Sukuman Baral,9876543210,9/30/2020
T006748,Ishwor Shrestha,9876543210,1/12/2025
T006749,Raghunath Poudel,9876543210,9/5/2022
T006750,Sudarshan Nepal,9876543210,1/20/2023
T006751,Rita Dangol,9876543210,6/17/2020
T006752,Bikash Khadka,9876543210,3/17/2021
T006753,Hem Kumari Kc,9876543210,7/12/2022
T006754,Narayan KC,9876543210,12/3/2023
T006755,Akhandas Shrestha,9876543210,6/11/2021
T006756,Dinesh Rana Magar,9876543210,5/7/2021
T006757,Bisnu Bahadur Thapa,9876543210,12/20/2020
T006758,Biakuntha Nepal,9876543210,10/12/2023
T006759,Narayan KC,9876543210,2/10/2024
T006760,Pandit Ram Shrestha,9876543210,10/9/2020
T006761,Jaya Ram Rana Jagar,9876543210,5/5/2023
T006762,Ashok Raj Giri,9876543210,4/7/2020
T006763,Dilip Kumar Khatri,9876543210,1/30/2024
T006764,Akur Khadka,9876543210,5/1/2021
T006765,Rana Bahadur Khatri,9876543210,2/16/2022
T006766,Deepak Subba,9876543210,7/27/2024
T006767,Ambika Sharma Khanal,9876543210,10/5/2023
T006768,Sukuman Baral,9876543210,8/12/2020
T006769,Shyam,9876543210,6/22/2024
T006770,Narayan KC,9876543210,6/26/2022
T006771,Kumari Khadgi,9876543210,5/21/2024
T006772,Dilip Kumar Khatri,9876543210,4/14/2022
T006773,Rita Shrestha,9876543210,3/30/2022
T006774,Krishna Shrestha,9876543210,9/22/2023
T006775,Ambika Prasad dhakal,9876543210,1/11/2023
T006776,Ambika Regmi,9876543210,6/28/2023
T006777,Sabina Shrestha,9876543210,5/9/2021
T006778,Rana Bahadur Khatri,9876543210,7/1/2024
T006779,Amir Maharjhan,9876543210,1/7/2022
T006780,Sashi Rimal,9876543210,5/30/2022
T006781,Jayanti Kc,9876543210,6/6/2022
T006782,Rita Dangol,9876543210,8/10/2024
T006783,Dipak Kumar Kc,9876543210,7/1/2024
T006784,Mukunda KC,9876543210,10/1/2021
T006785,Bishnu Prasad Acharye,9876543210,3/2/2021
T006786,Sukuman Baral,9876543210,10/14/2024
T006787,Sankhar lama,9876543210,1/22/2023
T006788,Bishnu Hari Khatri,9876543210,9/4/2024
T006789,Aashik Moktang,9876543210,12/6/2020
T006790,Anil bisunkhey,9876543210,2/15/2020
T006791,Badri Rana Magar,9876543210,7/31/2024
T006792,Anil bisunkhey,9876543210,9/13/2021
T006793,Dilip Kumar Khatri,9876543210,8/25/2022
T006794,Khemraj Tiruwa,9876543210,2/25/2023
T006795,Hari Shyam Rajthala,9876543210,4/27/2024
T006796,Kamal Thapa,9876543210,11/19/2024
T006797,Shivasaran Rana Magar,9876543210,6/16/2024
T006798,Gita Kc,9876543210,6/11/2024
T006799,Bikash Khadka,9876543210,3/10/2020
T006800,Griheya Rai,9876543210,10/31/2022
T006801,Ambika Sharma Khanal,9876543210,4/4/2020
T006802,Dhan Kumari Khadka,9876543210,8/22/2024
T006803,Anil bisunkhey,9876543210,5/23/2022
T006804,Kanchi Rana,9876543210,10/9/2022
T006805,Somnath Poudel,9876543210,7/29/2023
T006806,Shivasaran Rana Magar,9876543210,11/26/2024
T006807,Ganesh Nepali,9876543210,6/1/2022
T006808,Ram Krishna Rijal,9876543210,6/19/2023
T006809,Ram Krishna Rijal,9876543210,11/8/2023
T006810,Ishwor Shrestha,9876543210,7/31/2021
T006811,Silwal Maharjan,9876543210,6/4/2023
T006812,Rita Shrestha,9876543210,11/1/2022
T006813,Dil Kumar Rashaili,9876543210,9/15/2022
T006814,Sankhar lama,9876543210,8/28/2021
T006815,Badri Rana Magar,9876543210,6/8/2024
T006816,Sanu Nani  Rana Magar,9876543210,4/30/2021
T006817,Umesh Thapa,9876543210,2/9/2024
T006818,Prachandra Hari Saran Khadka,9876543210,12/24/2020
T006819,Raj Kumar Kc,9876543210,6/17/2024
T006820,Nani Kaji Rana Magar,9876543210,6/13/2021
T006821,Rabi Bagoti,9876543210,7/25/2021
T006822,Birendra Amatya,9876543210,1/22/2024
T006823,Parlad Budhathoki,9876543210,1/4/2022
T006824,Durlav Thapa,9876543210,5/13/2024
T006826,Dil Kumar Rashaili,9876543210,10/23/2020
T006827,Dilip Kumar Khatri,9876543210,5/9/2024
T006828,Gobardan Khadka,9876543210,4/24/2023
T006829,Ambika Sharma Khanal,9876543210,5/2/2024
T006830,Badribahadur Kc,9876543210,6/25/2021
T006831,Dinesh Rana Magar,9876543210,10/10/2024
T006832,Shyam Shresth,9876543210,5/15/2020
T006833,Jayanti Kc,9876543210,11/13/2023
T006834,Rajendra Shrestha,9876543210,7/1/2021
T006835,Rita Shrestha,9876543210,3/15/2020
T006836,Mahendra Khadka,9876543210,4/14/2022
T006837,Amir Maharjhan,9876543210,1/30/2023
T006838,Ram Krishna Rijal,9876543210,4/18/2022
T006839,Keshab Rasad Regmi,9876543210,11/18/2020
T006841,Dipak Kumar Kc,9876543210,12/1/2020
T006842,Ratnalal Rajthala,9876543210,5/18/2023
T006843,Jayanti Kc,9876543210,9/18/2020
T006844,Rana Bahadur Khatri,9876543210,7/8/2021
T006845,Ambika Regmi,9876543210,12/9/2020
T006846,Babulal Shrestha,9876543210,7/8/2021
T006847,Sanu Khadka,9876543210,1/28/2023
T006905,Jagatman Rajthala,9876543210,9/2/2020
T006848,Vyas Acharya,9876543210,12/28/2024
T006849,Hari Krishna Thapa,9876543210,5/12/2023
T006850,Somnath Poudel,9876543210,3/19/2021
T006851,Govindra Bahadur Thapa,9876543210,2/12/2021
T006852,Akur Khadka,9876543210,6/20/2024
T006853,Ambika Prasad Gautam,9876543210,3/19/2022
T006854,Ram Badhadur Sunar,9876543210,1/29/2023
T006855,Ramsaran Shrestha,9876543210,4/22/2020
T006856,Narayan KC,9876543210,1/10/2025
T006857,Mukunda Maharjan,9876543210,9/5/2022
T006858,Kamal Thapa,9876543210,6/15/2022
T006859,Ram Bahadur Khatri,9876543210,10/19/2021
T006860,Narayan KC,9876543210,10/22/2022
T006861,Hari Bhakta Khatri,9876543210,12/15/2024
T006862,Jayanti Kc,9876543210,11/20/2022
T006863,Amir Maharjhan,9876543210,1/1/2021
T006864,Vyas Acharya,9876543210,8/30/2020
T006865,Astaram Shrestha,9876543210,1/10/2024
T006866,Prem Bika,9876543210,7/28/2023
T006867,Iswor Shrestha,9876543210,12/20/2020
T006868,Ashok Raj Giri,9876543210,5/17/2020
T006869,Ram Bhakta Thapa,9876543210,5/22/2023
T006870,Prem Bahadur Thapa,9876543210,9/14/2024
T006871,Gangalal Rajthala,9876543210,1/27/2020
T006872,Ambika Koirala,9876543210,12/19/2023
T006873,Sukuman Baral,9876543210,6/10/2021
T006874,Gita Kc,9876543210,12/25/2022
T006875,Jitendra Shrestha,9876543210,10/28/2020
T006877,Dinesh Rana Magar,9876543210,4/7/2023
T006879,Sanu Nani  Rana Magar,9876543210,3/7/2022
T006880,Ambika Regmi,9876543210,5/9/2020
T006882,Krishna Prasad Acharya,9876543210,12/17/2022
T006883,Sanu Nani  Rana Magar,9876543210,7/16/2023
T006884,Jaya Ram Rana Jagar,9876543210,8/5/2023
T006885,Govindra Bahadur Thapa,9876543210,7/29/2024
T006886,Sarsawati Magar,9876543210,12/17/2024
T006887,Dil Kumar Rashaili,9876543210,1/26/2024
T006888,Sagunbir Shrestha,9876543210,2/20/2021
T006889,Sanu Bhai Thapa,9876543210,5/16/2020
T006890,Deepak Subba,9876543210,3/16/2023
T006891,Prachandra Hari Saran Khadka,9876543210,4/15/2022
T006892,Ambika Koirala,9876543210,4/12/2022
T006893,Shyam Shrestha,9876543210,5/16/2021
T006894,Shyam Shresth,9876543210,12/12/2020
T006895,Krishna Maharjan,9876543210,8/27/2024
T006896,Ambika Prasad dhakal,9876543210,8/4/2023
T006897,Mukunda Maharjan,9876543210,3/25/2023
T006898,Ashok Raj Giri,9876543210,2/10/2023
T006899,Ram Bahadur Khatri,9876543210,9/20/2022
T006901,Sita Karki,9876543210,11/15/2020
T006902,Sanu Khadka,9876543210,3/15/2021
T006903,Sheetal Thapa,9876543210,4/16/2020
T006904,Ram Bahadur Thapa,9876543210,3/17/2024
T006907,Gita Kc,9876543210,12/9/2024
T006908,Nani Kaji Rana Magar,9876543210,5/23/2024
T006909,Hari Krishna Shrestha,9876543210,2/25/2020
T006911,Dipak Kumar Kc,9876543210,2/13/2022
T006912,Hari Krishna Thapa,9876543210,11/6/2022
T006913,Sankhar lama,9876543210,11/26/2020
T006914,Dilip Kumar Khatri,9876543210,3/11/2023
T006915,Sukuman Baral,9876543210,5/11/2023
T006916,Dil Kumar Rashaili,9876543210,2/8/2023
T006917,Mukunda KC,9876543210,7/15/2021
T006918,Krishna Shrestha,9876543210,12/31/2021
T006919,Bikram Shrestha,9876543210,5/31/2022
T006920,Ishwor Shrestha,9876543210,6/22/2020
T006921,Ashok Raj Giri,9876543210,1/30/2020
T006922,Prakash Thapa,9876543210,7/8/2024
T006923,Badri Rana Magar,9876543210,8/16/2020
T006924,Dil Kumar Rashaili,9876543210,9/11/2020
T006925,Prachandra Hari Saran Khadka,9876543210,11/23/2023
T006926,Renu Shrestha,9876543210,6/23/2022
T006927,Prachandra Hari Saran Khadka,9876543210,6/7/2021
T006928,Mina Himal,9876543210,11/12/2023
T006929,Ram Bahadur Maharjan,9876543210,5/6/2023
T006930,Sukuman Baral,9876543210,6/27/2020
T006931,Dipak Kumar Kc,9876543210,5/14/2024
T006932,Narayan Shrestha,9876543210,4/14/2024
T006933,Ambika Prasad Gautam,9876543210,3/19/2021
T006934,Sankhar lama,9876543210,12/5/2020
T006935,Hari Krishna Thapa,9876543210,4/30/2023
T006936,Jaya Ram Rana Jagar,9876543210,4/25/2020
T006937,Janakman Shrestha,9876543210,7/23/2020
T006938,Shivasaran Rana Magar,9876543210,12/6/2021
T006939,Ashok Raj Giri,9876543210,4/16/2022
T006940,Tulasa Acharya,9876543210,12/31/2023
T006941,Jagatman Rajthala,9876543210,5/24/2020
T006942,Manoj Thapa,9876543210,12/20/2023
T006943,Bhajahari Puri,9876543210,1/5/2021
T006944,Sarsawati Magar,9876543210,6/13/2023
T006945,Uma Kanta Upadhya Ghimire,9876543210,3/28/2023
T006946,Rita Shrestha,9876543210,3/2/2020
T006947,Ambika Prasad Gautam,9876543210,12/8/2020
T006948,Kamal Thapa,9876543210,10/7/2021
T006949,Dilip Kumar Khatri,9876543210,4/27/2021
T006951,Kamal Bahadur Thapa,9876543210,1/7/2021
T006952,Parlad Budhathoki,9876543210,3/8/2023
T006953,Hari Krishna Shrestha,9876543210,4/17/2021
T006954,Ajaya Acharya,9876543210,11/30/2021
T006955,Ram Bahadur Maharjan,9876543210,2/1/2020
T006956,Ram Bahadur Khatri,9876543210,12/1/2024
T006957,Sanu Khadka,9876543210,4/8/2024
T006958,Umesh Thapa,9876543210,12/28/2021
T006959,Ram Bahadur Thapa,9876543210,8/23/2023
T006960,Bishnu Hari Khatri,9876543210,11/29/2021
T006961,Sundar Puri,9876543210,8/14/2021
T006962,Sarsawati Magar,9876543210,11/15/2023
T006963,Ambika Koirala,9876543210,5/21/2022
T006964,Kul Bahadur Lama,9876543210,6/10/2024
T006965,Devendra Thapa,9876543210,4/12/2021
T006966,Sanu Khadka,9876543210,4/24/2022
T006967,Dinesh Rana Magar,9876543210,6/8/2023
T006968,Birendra Amatya,9876543210,12/16/2024
T006969,Ambika Regmi,9876543210,3/5/2022
T006970,Ramsaran Shrestha,9876543210,2/24/2023
T006971,Sita Karki,9876543210,9/21/2022
T006972,Ishwor Shrestha,9876543210,5/16/2020
T006973,Kanchi Rana,9876543210,7/5/2022
T006974,Babulal Shrestha,9876543210,7/27/2020
T006975,Dipak Kumar Kc,9876543210,11/8/2023
T006976,Dhan Kumari Khadka,9876543210,11/14/2023
T006977,Badribahadur Kc,9876543210,4/28/2022
T006978,Sarsawati Magar,9876543210,4/10/2020
T006979,Bikash Khadka,9876543210,12/16/2024
T006980,Krishna Ram Mijar,9876543210,7/1/2023
T006981,Rita Dangol,9876543210,7/12/2020
T006982,Ram Bahadur Khatri,9876543210,9/16/2021
T006983,Jaya Ram Rana Jagar,9876543210,6/9/2023
T006984,Anil bisunkhey,9876543210,5/10/2020
T006985,Bikash Khadka,9876543210,8/8/2021
T006986,Sanjit Mijar,9876543210,9/13/2022
T006987,Prem Rai,9876543210,10/28/2023
T006988,Kabi Raj Budhathoki,9876543210,8/13/2023
T006989,Dinesh Rana Magar,9876543210,4/1/2024
T006990,Shyam,9876543210,3/14/2022
T006991,Rana Bahadur Khatri,9876543210,8/17/2020
T006992,Dipak Kumar Kc,9876543210,1/22/2024
T006993,Ambika Prasad dhakal,9876543210,4/20/2024
T006994,Dipa Budathoki,9876543210,5/2/2023
T006995,Badri Kc,9876543210,10/16/2023
T006996,Narayan Kaji Shrestha,9876543210,12/14/2024
T006997,Krishna Prasad Acharya,9876543210,10/14/2021
T006998,Shyam,9876543210,3/28/2022
T006999,Shyam Shresth,9876543210,8/20/2024
T007000,Keshari Shrestha,9876543210,7/4/2024
T007001,Rita Shrestha,9876543210,10/21/2022
T007002,Hari Krishna Thapa,9876543210,12/25/2023
T007003,Jitendra Shrestha,9876543210,5/23/2021
T007004,Ambika Sharma Khanal,9876543210,11/29/2021
T007005,Rita Shrestha,9876543210,12/21/2022
T007007,Pushpa Shrestha,9876543210,9/15/2022
T007008,Ram Krishna Rijal,9876543210,11/10/2021
T007009,Rabi Bagoti,9876543210,1/27/2024
T007010,Krishna Maharjan,9876543210,9/30/2020
T007011,Badri Rana Magar,9876543210,12/24/2022
T007012,Dev Chandra Kc,9876543210,10/29/2021
T007013,Govinda Shrestha,9876543210,5/4/2023
T007014,Ram Krishna Rijal,9876543210,11/26/2020
T007015,Ambika Regmi,9876543210,3/18/2021
T007016,Mina Himal,9876543210,7/25/2023
T007017,Bhawani Shrestha,9876543210,1/1/2022
T007018,Sankhar lama,9876543210,5/16/2020
T007019,Sundar Puri,9876543210,7/28/2021
T007020,Nani Kaji Rana Magar,9876543210,4/13/2023
T007021,Anil bisunkhey,9876543210,7/15/2024
T007022,Rajendra Thapa,9876543210,1/18/2023
T007023,Sir Maya Rajthala,9876543210,1/9/2024
T007024,Shir Ram Ghimire,9876543210,1/1/2023
T007025,Jaya Ram Rana Jagar,9876543210,1/12/2022
T007026,Somnath Poudel,9876543210,6/18/2021
T007027,Narayan KC,9876543210,12/28/2021
T007028,Dilip Kumar Khatri,9876543210,4/16/2023
T007029,Badri Rana Magar,9876543210,11/13/2023
T007030,Anil bisunkhey,9876543210,2/17/2021
T007031,Makuri Khadka,9876543210,9/29/2023
T007032,Krishna Ram Mijar,9876543210,6/25/2023
T007033,Kuber Khatri,9876543210,9/7/2022
T007034,Gauri Budhathoki,9876543210,3/13/2022
T007035,Sanu Khadka,9876543210,6/28/2021
T007036,Shivakumar Pandey,9876543210,2/27/2021
T007037,Hari Krishna Rajthala,9876543210,2/10/2020
T007038,Sankhar lama,9876543210,12/28/2024
T007039,Hari Bhakta Khatri,9876543210,11/1/2020
T007040,Shivakumar Pandey,9876543210,5/31/2023
T007041,Krishna Bahadur Thapa,9876543210,4/15/2020
T007042,Ambika Prasad dhakal,9876543210,1/17/2025
T007043,Jayanti Kc,9876543210,10/20/2020
T007044,Badri Rana Magar,9876543210,7/28/2023
T007045,Somnath Poudel,9876543210,1/20/2023
T007046,Ram Krishna Rijal,9876543210,12/3/2023
T007047,Kumar Thapa,9876543210,2/12/2021
T007048,Dhan Kumari Acharya,9876543210,1/25/2020
T007049,Ramesh Bhandari,9876543210,10/25/2024
T007051,Nakul Budhathoki,9876543210,6/8/2023
T007052,Badri Kc,9876543210,10/30/2022
T007053,Bhawani Shrestha,9876543210,5/27/2022
T007054,Narayan KC,9876543210,5/18/2022
T007055,Hari Bhakta Khatri,9876543210,7/27/2024
T007056,Raj Kumar Kc,9876543210,8/26/2020
T007057,Shivasaran Rana Magar,9876543210,6/4/2020
T007058,Jayanti Kc,9876543210,1/2/2023
T007059,Sita Adhikari,9876543210,4/19/2022
T007060,Badribahadur Kc,9876543210,6/20/2022
T007061,Sanu Nani  Rana Magar,9876543210,1/13/2024
T007062,Narayan Gopal Rajthala,9876543210,8/7/2024
T007063,Shree Ram Ghimire,9876543210,9/6/2022
T007064,Sano Bhai Thapa,9876543210,4/9/2024
T007065,Dipak Kumar Kc,9876543210,4/21/2020
T007066,Shree Hari Thapa,9876543210,8/14/2021
T007067,Rita Shrestha,9876543210,2/6/2023
T007068,Shivasaran Rana Magar,9876543210,10/3/2021
T007069,Sakuntala KC,9876543210,7/18/2023
T007070,Amir Maharjhan,9876543210,2/1/2024
T007071,Aasha Kaji Rajthala,9876543210,1/20/2021
T007072,Gangalal Rajthala,9876543210,3/30/2024
T007073,Saroj Rajthala,9876543210,11/22/2021
T007074,Pandit Ram Shrestha,9876543210,8/29/2021
T007075,Krishna Bahadur Rajthala,9876543210,10/30/2020
T007076,Hem Kumari Kc,9876543210,8/14/2020
T007077,Durlav Thapa,9876543210,8/27/2024
T007078,Ambika Prasad Gautam,9876543210,1/15/2022
T007079,Ambika Koirala,9876543210,1/12/2024
T007080,Birendra Amatya,9876543210,5/23/2021
T007081,Dipak Kumar Kc,9876543210,10/16/2024
T007082,Rajaram Shrestha,9876543210,2/19/2021
T007083,Pandit Ram Shrestha,9876543210,8/27/2022
T007084,Narayan KC,9876543210,8/5/2022
T007086,Somnath Poudel,9876543210,7/12/2022
T007087,Anil bisunkhey,9876543210,3/19/2022
T007088,Manoj Kumar Acharya,9876543210,8/27/2023
T007089,Somnath Poudel,9876543210,3/3/2022
T007090,Kabi Raj Budhathoki,9876543210,9/21/2021
T007977,Dev Krishna Kc,9876543210,3/22/2020
T007091,Sudarshan Nepal,9876543210,8/22/2024
T007092,Krishna Bahadur Rajthala,9876543210,1/23/2022
T007093,Ambika Sharma Khanal,9876543210,3/16/2021
T007094,Bashu Acharya,9876543210,5/9/2023
T007095,Hari Shyam Rajthala,9876543210,2/18/2020
T007096,Sita Karki,9876543210,12/7/2021
T007097,Dev Krishna Kc,9876543210,4/27/2022
T007099,Mukunda KC,9876543210,2/19/2023
T007100,Makuri Khadka,9876543210,8/28/2024
T007101,Sita Karki,9876543210,7/2/2024
T007102,Kanchi Kc,9876543210,12/4/2020
T007103,Niranjan.KC,9876543210,9/9/2021
T007104,Ram Badhadur Sunar,9876543210,12/19/2023
T007105,Sukuman Baral,9876543210,9/25/2021
T007107,Lava Pokharel,9876543210,8/18/2021
T007108,Jayanti Kc,9876543210,7/22/2020
T007109,Jaya Ram Rana Jagar,9876543210,2/7/2021
T007110,Narayan Bisankhey,9876543210,5/9/2024
T007111,Kiran Kumar Khatri,9876543210,6/1/2022
T007113,Ashok Raj Giri,9876543210,7/2/2021
T007114,Dilip Kumar Khatri,9876543210,2/8/2024
T007115,Rita Dangol,9876543210,8/19/2023
T007116,Jaya Ram Rana Jagar,9876543210,4/29/2024
T007117,Mina Shrestha,9876543210,5/4/2020
T007118,Ashok Raj Giri,9876543210,5/28/2023
T007119,Jitendra Shrestha,9876543210,1/4/2021
T007120,Bekhalal Rajthala,9876543210,11/10/2020
T007121,Uma Kanta Upadhya Ghimire,9876543210,6/14/2023
T007122,Sankhar lama,9876543210,12/2/2020
T007123,Jaya Ram Acharya,9876543210,9/14/2022
T007124,Bishnu Prasad Acharye,9876543210,3/4/2021
T007125,Raj Man Rajthala,9876543210,4/26/2022
T007126,Sukuman Baral,9876543210,8/5/2021
T007127,Bhajahari Puri,9876543210,7/8/2022
T007128,Puskar Acharya,9876543210,5/5/2021
T007129,Ram Krishna Rijal,9876543210,8/24/2023
T007130,Ranganath Acharya,9876543210,8/3/2024
T007131,Hem Kumari Kc,9876543210,5/2/2022
T007132,Raj Kumar Kc,9876543210,9/7/2020
T007133,Nani Kaji Rana Magar,9876543210,3/23/2020
T007134,Bharat Khadka,9876543210,1/23/2023
T007135,Ranganath Acharya,9876543210,5/12/2023
T007136,Ramesh KC,9876543210,4/18/2020
T007137,Prem Rai,9876543210,5/27/2021
T007138,Ambika Sharma Khanal,9876543210,7/17/2023
T007139,Vyas Acharya,9876543210,7/21/2023
T007140,Ram Bahadur Khatri,9876543210,10/19/2021
T007141,Sarsawati Magar,9876543210,5/12/2020
T007142,Kuber Khatri,9876543210,10/14/2020
T007143,Lava Pokharel,9876543210,9/26/2022
T007144,Mukunda KC,9876543210,11/12/2023
T007146,Puskar Acharya,9876543210,6/8/2020
T007147,Sukuman Baral,9876543210,1/2/2024
T007148,Sanu Khadka,9876543210,8/17/2023
T007149,Bhawani Shrestha,9876543210,11/18/2021
T007150,Tulasa Acharya,9876543210,3/30/2022
T007151,Bekhalal Rajthala,9876543210,10/8/2022
T007152,Bharat Khadka,9876543210,6/19/2022
T007153,Dil Kumar Rashaili,9876543210,12/1/2023
T007154,Dev Chandra Kc,9876543210,8/12/2021
T007156,Dipa Budathoki,9876543210,8/11/2020
T007157,Nani Kaji Rana Magar,9876543210,1/23/2024
T007158,Mina Himal,9876543210,5/31/2024
T007159,Nani Kaji Rana Magar,9876543210,6/19/2021
T007160,Nakul Budhathoki,9876543210,4/13/2023
T007161,Aarati Singh Joshi,9876543210,8/28/2024
T007162,Kali Khatri,9876543210,1/8/2021
T007163,Ramesh KC,9876543210,8/25/2020
T007164,Sima Aryal,9876543210,12/31/2023
T007165,Madhusudan Ghirmire,9876543210,9/24/2023
T007167,Dinesh Rana Magar,9876543210,7/21/2021
T007168,Pandit Ram Shrestha,9876543210,3/2/2024
T007169,Bhawani Shrestha,9876543210,9/12/2021
T007170,Ambika Sharma Khanal,9876543210,11/29/2022
T007171,Shyam,9876543210,10/13/2020
T007172,Niranjan.KC,9876543210,11/21/2020
T007978,Ram Krishna Maharjan,9876543210,12/7/2024
T007173,Dinesh Rana Magar,9876543210,8/5/2023
T007174,Dev Chandra Kc,9876543210,10/5/2023
T007175,Ramesh Bhandari,9876543210,11/9/2020
T007176,Rita Dangol,9876543210,2/10/2020
T007178,Birendra Amatya,9876543210,9/14/2022
T007179,Dilip Kumar Khatri,9876543210,8/20/2020
T007180,Ram Bahadur Maharjan,9876543210,2/17/2020
T007181,Niraj Shakya,9876543210,3/24/2020
T007182,Dil Kumar Rashaili,9876543210,12/31/2020
T007183,Kamal Thapa,9876543210,12/10/2021
T007184,Shyam,9876543210,11/20/2024
T007185,Sakuntala KC,9876543210,1/7/2021
T007186,Sita Karki,9876543210,4/29/2021
T007187,Akur Khadka,9876543210,6/22/2023
T007188,Narayan KC,9876543210,6/29/2020
T007189,Ram Badhadur Sunar,9876543210,11/10/2023
T007190,Prem Bahadur Rajthala,9876543210,4/27/2023
T007191,Sarsawati Magar,9876543210,7/26/2021
T007193,Narayan Das Shrestha,9876543210,11/6/2022
T007257,Narayan Das Shrestha,9876543210,4/10/2021
T007194,Rabi Bagoti,9876543210,6/11/2020
T007195,Bishnu Hari Khatri,9876543210,5/29/2022
T007196,Narayan Bisankhey,9876543210,9/17/2022
